Psyche 	154 37 332 72
UNIT 	571 263 634 277
PRICE	647 263 716 277
AMOUNT	787 263 885 276
1	111 306 122 313
Liverworts	172 305 247 313
45.00	694 306 741 313
45.00	882 305 929 313
1	113 347 120 354
Mosses	168 346 228 354
30.00	695 346 739 354
30.00	885 346 927 354
1	110 387 121 395
Ferns 	172 387 213 396
and 	218 387 246 395
horsetail	252 387 314 395
12.00	695 387 739 395
12.00	883 387 930 395
INVOICE 	574 54 691 69
NO	709 54 744 69
. 	748 54 755 69
MN	773 54 810 69
-	815 54 831 69
098	837 54 872 69
SHIP 	353 147 406 160
TO	419 147 452 160
INVOICE 	597 147 697 160
DATE	710 147 776 160
26/12/2019	835 146 920 155
189 	353 174 380 184
Abbott 	386 174 434 184
St	439 174 455 184
, 	456 174 458 184
Carins	464 174 512 184
, 	513 174 515 184
QLD	522 174 555 184
290	350 191 383 199
Terms 	71 900 143 915
& 	160 900 171 915
Conditions	186 900 305 915
Payment 	73 930 138 941
is 	143 930 154 941
due 	160 930 186 941
within 	192 930 234 941
10 	240 930 258 941
days	263 930 298 941
Total	481 533 544 547
Subtotal	678 445 742 453
TAX 	665 478 697 487
0.3	703 478 725 487
%	726 478 740 487
87.00	878 445 924 453
$	806 532 818 549
87.26	820 532 886 549
0.26	888 478 925 486

MOLLY'S	416 124 597 146
117 	130 178 171 193
KNICKERBOCKER 	183 178 413 193
AVENUE 	420 178 530 193
WESTCHESTER 	539 178 744 193
NY 	754 178 790 193
11107	800 178 870 193
Bill 	82 336 111 345
To	116 336 140 345
Ship 	324 335 365 348
To	370 335 392 348
PHILIPPE 	86 359 159 368
STANFORD	164 359 256 368
BERNARD 	326 359 406 368
HAWKINS	413 359 489 368
Qty	90 440 120 451
Description	302 440 395 451
Unit 	634 439 674 449
Price	674 439 715 449
Amount	841 440 911 449
Branding	177 467 248 478
1	110 469 120 476
350.00	665 467 720 475
350.00	862 468 917 475
Graphic 	178 489 240 499
Design	243 489 295 499
27	108 490 130 497
55.00	675 489 720 497
1,485.00	849 488 917 499
TOTAL	84 604 184 618
408 	324 373 353 384
Quirino 	358 373 412 384
Ave. 	417 373 449 384
Fairview	456 373 518 384
. 	523 373 526 384
Lagro	532 373 574 384
Sub	325 386 353 395
. 	356 386 357 395
MNL 	364 386 399 395
PH	405 386 427 395
. 	428 386 431 395
46360	436 386 483 395
Terms 	84 895 138 905
& 	145 895 157 905
Conditions	164 895 258 905
Payment 	85 920 150 931
is 	156 920 167 931
due 	172 920 199 931
within 	205 920 246 931
15 	252 920 270 931
days	275 920 310 931
Invoice 	609 335 678 345
#	676 335 687 345
982093	857 337 915 344
Invoice 	609 357 671 367
Date	678 357 717 367
02/03/2018	831 358 916 366
Subtotal	649 533 718 543
1,835.00	848 534 917 545
TAX 	632 551 665 560
15.0	670 551 702 560
%	703 551 716 560
275.25	863 551 914 560
$	781 600 797 619
2,110.25	797 600 915 619

Invoice 	60 61 120 70
Date	126 61 164 70
13/10/2019	58 78 150 87
FLORA'S 	607 47 701 67
FLOWERS	711 47 820 67
117 	505 82 533 92
KNICKERBOCKER 	541 82 698 92
AVENUE 	704 82 779 92
WESTCHESTER	785 82 927 92
NY 	674 101 700 110
11107	704 101 756 110
BILL 	57 262 89 273
TO	89 262 108 273
Michella 	59 282 126 292
B. 	133 282 148 291
Hernandez	156 282 245 291
SHIP 	267 262 299 273
TO	301 262 318 273
YELLOWTAIL	268 282 384 291
9603 	274 298 313 309
Second 	320 298 381 309
Ave. 	386 298 422 309
Lewis	430 298 475 309
Center	268 316 323 326
. 	325 316 327 325
OH 	333 316 360 325
43035	366 316 417 325
QTY	59 387 85 398
DESCRIPTION	281 387 364 398
UNIT 	648 386 679 398
PRICE	682 386 719 397
AMOUNT	883 387 941 398
Flora'S 	149 408 204 420
Special 	210 408 270 420
Bouquet 	277 408 345 420
Inclusive	350 408 421 420
1	65 409 77 418
25.90	668 408 720 418
25.90	889 408 938 418
1	65 431 76 440
Flora'S 	149 431 204 443
Roses 	211 431 262 443
Bouquet 	269 431 337 443
Inclusive	341 431 413 443
26.25	669 431 718 440
26.25	889 431 938 440
Subtotal	645 467 718 477
52.15	893 467 940 476
TAX 	635 490 672 499
3.1	676 490 701 499
%	702 490 718 499
1.62	901 490 942 498
Total	674 512 717 522
$	883 511 893 524
53.77	893 511 940 524
Payment 	60 857 107 864
is 	110 857 117 864
due 	121 857 141 864
within 	144 857 173 864
15 	179 857 190 864
days	193 857 218 864
123456789	860 948 942 959

CREATIVE 	134 73 265 88
LABS	276 73 342 88
10401 	131 110 176 121
Bennett 	185 110 242 121
Road	247 110 286 121
, 	287 110 289 121
Fredonia 	297 110 361 121
NY 	368 110 390 121
14063	396 110 441 121
Bill 	130 191 157 199
To	161 191 185 199
JAMIE 	134 216 181 225
SANDERS	188 216 267 225
Ship 	403 190 440 201
To	444 190 465 201
Invoice 	685 190 741 199
Date	747 190 783 199
25/01/2019	843 190 929 199
103 	403 216 433 226
North 	437 216 478 226
Caroline 	484 216 545 226
St	550 216 566 226
,	567 216 569 226
Herkimer 	405 233 474 242
NY 	478 233 500 242
13350	506 233 550 242
Qty	155 312 187 323
Description	377 312 469 323
Unit 	669 312 706 321
Price	708 312 749 321
Amount	817 313 887 321
1	140 343 152 352
MOBILE 	220 343 283 352
APP 	289 343 321 352
DESIGN	328 343 390 352
500.00	721 344 773 351
500.00	866 343 918 352
MOBILE 	220 378 283 387
APP 	289 378 322 387
DEVELOPMENT	328 378 454 387
1	141 378 151 386
1,500.00	706 378 772 388
1,500.00	850 378 917 388
6 	221 413 230 422
MONTHS 	235 413 306 422
MOBILE 	313 413 375 422
APP 	380 413 414 422
MAINTENANCE	419 413 540 422
1	140 414 152 422
600.00	720 413 773 421
600.00	865 413 918 421
Terms 	132 884 182 893
& 	187 884 199 893
Conditions	204 884 291 893
Payment 	133 922 200 933
is 	204 922 215 933
due 	220 922 248 933
within 	253 922 295 933
5 	300 922 309 933
days	314 922 349 933
Subtotal	632 459 694 468
2,600.00	849 460 918 469
TAX 	619 490 652 499
3.0	656 490 679 499
%	680 490 694 499
78.00	873 491 919 499
Total	637 521 693 533
$	813 520 826 536
2,678.00	825 519 916 535

ZONE	193 113 276 128
14 	192 143 211 154
South 	217 143 259 154
Bay 	265 143 294 154
Centre 	298 143 348 154
cross 	353 143 393 154
Point 	399 143 437 154
Nashville	441 143 508 154
, 	511 143 512 154
TN	519 143 540 154
Bill 	191 223 218 232
To	221 223 244 232
Ship 	399 222 436 234
To	441 222 463 234
Invoice 	628 222 686 232
#	689 222 701 232
321	873 225 904 232
Invoice 	628 246 685 255
Date	691 246 729 255
25/08/2019	819 247 904 256
P.O.	627 269 663 279
#	662 269 675 279
32189	854 270 905 277
Due 	625 292 665 302
Date	665 292 706 302
28/08/2019	818 293 903 302
Ina 	193 248 216 255
Moran	218 248 268 255
P.O. 	400 247 433 257
Box 	439 247 468 257
929 	471 247 500 257
4189 	504 247 541 257
Nunc	547 247 585 257
Road	397 263 440 271
Lebanon 	399 278 465 287
KY 	469 278 493 287
69409	497 278 543 287
Qty	198 333 230 345
Description	371 333 464 345
Unit 	651 333 688 343
Price	690 333 731 343
Amount	829 333 896 343
1	218 361 230 369
Sneakers 	276 359 346 369
Black 	352 359 393 369
/ 	396 359 403 369
40	406 359 426 369
59.99	691 360 736 369
59.99	860 360 905 369
2	218 381 231 389
Neon 	274 381 315 390
Green 	319 381 367 390
Shirt 	372 381 405 390
/ 	410 381 415 390
S	421 381 430 390
60.00	690 381 735 390
120.00	850 381 904 389
Subtotal	666 430 734 439
179.99	850 431 905 439
Tax 	661 451 693 460
0.1	695 451 719 460
%	719 451 734 460
0.06	868 451 906 459
Total	199 489 243 498
$	827 489 838 501
180.05	838 489 895 501
Terms 	193 905 244 916
& 	251 905 261 916
Conditions	269 905 355 916
Payment 	194 928 259 941
is 	265 928 276 940
due 	281 928 309 941
within 	314 929 355 941
15 	362 929 379 941
days	385 929 419 941

BOB'S 	346 124 471 147
BURGER	488 124 671 147
Greendale 	117 178 244 195
Complex 	254 178 359 195
42 	366 178 396 195
West 	404 178 465 195
Arch 	472 178 525 195
Drive 	537 178 596 195
Windermere	606 178 749 195
, 	753 178 757 195
FL 	768 178 797 195
34786	806 178 878 195
Bill 	82 336 113 345
To	116 336 140 345
Ship 	323 335 366 348
To	370 335 393 348
Makayla	81 359 146 369
80 	325 359 345 370
Town 	349 359 389 370
Line 	395 359 426 370
Rd	432 359 452 370
, 	453 359 456 370
Rocky 	463 359 508 370
Hill 	514 359 536 370
CT	541 359 564 370
6067	323 373 362 381
Invoice 	609 335 678 345
#	676 335 687 345
00189	866 336 917 345
Invoice 	609 357 672 367
Date	678 357 717 367
08/12/2018	830 358 917 366
Qty	89 440 121 451
Description	302 440 395 451
Unit 	634 439 673 449
Price	673 439 714 448
Amount	841 440 911 449
5	110 468 121 475
BLT 	180 467 211 478
Regular 	217 467 277 478
Burger	279 467 330 478
185.00	664 467 719 476
925.00	862 467 917 476
5	110 489 121 497
Large 	179 488 222 499
Flavored 	229 488 292 499
Fries	299 488 334 499
125.00	665 489 719 497
625.00	862 488 916 497
5	110 511 121 518
Tomato 	179 510 237 521
Spaghetti	242 510 311 521
200.00	663 511 720 518
1,000.00	850 510 915 520
TOTAL	83 625 184 640
Terms 	84 895 138 905
& 	145 895 157 905
Conditions	164 895 258 905
Payment 	85 920 151 931
is 	156 920 167 931
due 	172 920 199 931
within 	205 920 246 931
5 	252 920 261 931
days	265 920 301 931
Subtotal	650 555 716 564
2,550.00	847 556 917 566
TAX 	642 573 675 582
0.5	680 573 703 582
%	703 573 717 582
12.75	872 573 916 581
$	782 621 797 641
2,562.75	797 621 914 641

